               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 118,            0.024829,            0.005257,                   0,             0.46446,                 0.3,             0.26055,             0.12764,            0.067238,            0.013235,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.023674,           0.0052083,                   0,             0.69158,             0.29905,             0.33204,             0.14022,            0.066554,            0.013081,                   0,            0.006106,            0.006106,            0.006106
                 120,             0.02665,           0.0050861,                   0,             0.46159,             0.43333,             0.31662,             0.11538,            0.066649,            0.012888,                   0,            0.006073,            0.006073,            0.006073
                 121,             0.02395,           0.0050897,                   0,             0.38893,             0.33333,             0.23222,             0.10838,            0.066987,             0.01284,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.026682,           0.0051539,                   0,              0.5604,                 0.4,             0.34519,             0.12544,            0.065809,            0.012907,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.026912,           0.0050745,                   0,             0.60783,             0.36188,             0.29266,             0.13074,            0.066938,            0.012968,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.022816,           0.0049833,                   0,             0.56031,             0.36667,             0.29834,             0.13336,            0.066355,            0.013123,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.022328,           0.0047663,                   0,               0.592,                 0.4,             0.38834,             0.15111,            0.065956,            0.013401,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.028129,           0.0051188,                   0,              0.5411,             0.36667,             0.38267,              0.1554,            0.066324,            0.013622,                   0,            0.005875,            0.005875,            0.005875
                 127,             0.02364,           0.0047868,                   0,             0.48797,                 0.4,             0.38345,             0.15922,            0.065906,            0.013691,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.027254,           0.0049145,                   0,             0.46199,                 0.4,             0.33193,             0.16626,            0.065899,            0.013426,                   0,            0.005809,            0.005809,            0.005809
