               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 117,            0.029855,           0.0053413,           0.0013716,             0.40713,             0.28005,             0.20955,             0.10301,            0.067914,            0.013184,            0.050281,            0.006172,            0.006172,            0.006172
                 118,            0.031294,           0.0054092,           0.0012007,             0.54544,             0.19196,             0.21217,             0.10416,            0.067779,            0.012989,             0.05083,            0.006139,            0.006139,            0.006139
                 119,              0.0268,           0.0054915,           0.0012526,              0.5387,             0.23065,             0.22859,             0.10832,            0.067526,             0.01251,            0.050964,            0.006106,            0.006106,            0.006106
                 120,            0.026813,            0.005538,           0.0011763,             0.60416,             0.22321,             0.21122,             0.11393,            0.067551,            0.012266,            0.051013,            0.006073,            0.006073,            0.006073
                 121,            0.026961,           0.0049563,          0.00092702,             0.56334,             0.25446,             0.21943,            0.089295,            0.068563,             0.01215,            0.050623,             0.00604,             0.00604,             0.00604
                 122,            0.028667,           0.0054034,           0.0011499,             0.38764,             0.22321,              0.1676,            0.079474,            0.069803,            0.012184,            0.050061,            0.006007,            0.006007,            0.006007
                 123,             0.02995,           0.0053533,          0.00099997,             0.28004,             0.29018,             0.17181,            0.065874,            0.072098,            0.012283,            0.048907,            0.005974,            0.005974,            0.005974
                 124,            0.031332,           0.0049958,           0.0011907,             0.45272,             0.25446,             0.18911,            0.081121,            0.069952,             0.01289,            0.047858,            0.005941,            0.005941,            0.005941
                 125,            0.032755,           0.0049696,           0.0013578,             0.48834,             0.25893,             0.18267,            0.084337,            0.069657,            0.012783,            0.045746,            0.005908,            0.005908,            0.005908
                 126,            0.028823,           0.0050891,           0.0014417,             0.45815,             0.29018,             0.22795,            0.088435,            0.067648,             0.01284,            0.045801,            0.005875,            0.005875,            0.005875
                 127,            0.027169,           0.0051782,           0.0014281,             0.51002,             0.22321,             0.18742,              0.1108,            0.067815,            0.012745,            0.045636,            0.005842,            0.005842,            0.005842
                 128,            0.029538,           0.0052056,           0.0013696,             0.49295,             0.25446,             0.21548,             0.10682,            0.068266,            0.012251,             0.04635,            0.005809,            0.005809,            0.005809
                 129,            0.027881,           0.0053191,           0.0014999,             0.51903,             0.25207,             0.22598,             0.11119,            0.068424,             0.01181,            0.046985,            0.005776,            0.005776,            0.005776
                 130,            0.026308,            0.004882,           0.0012145,             0.54143,             0.25446,             0.23601,             0.12129,            0.068752,            0.011642,            0.048828,            0.005743,            0.005743,            0.005743
                 131,             0.02594,            0.005057,           0.0011682,              0.6274,             0.25446,             0.25153,             0.10776,            0.068974,            0.011719,            0.049487,             0.00571,             0.00571,             0.00571
                 132,            0.027809,           0.0048474,           0.0010673,             0.65104,             0.25446,             0.23243,              0.1226,            0.070939,            0.011621,            0.049353,            0.005677,            0.005677,            0.005677
                 133,            0.026481,           0.0049005,           0.0016275,             0.58508,             0.25446,             0.22174,             0.10787,            0.071119,            0.011955,            0.050623,            0.005644,            0.005644,            0.005644
                 134,            0.026577,           0.0048743,           0.0013125,             0.60183,             0.21959,             0.20759,             0.10741,            0.068169,            0.012196,            0.053442,            0.005611,            0.005611,            0.005611
                 135,            0.025262,           0.0050806,           0.0011951,             0.49509,             0.25446,             0.19533,             0.10638,            0.068148,             0.01232,            0.055151,            0.005578,            0.005578,            0.005578
                 136,             0.02391,           0.0050002,           0.0012658,              0.4975,             0.25446,             0.19838,             0.10946,            0.066508,            0.012308,            0.056665,            0.005545,            0.005545,            0.005545
                 137,            0.025077,           0.0047315,           0.0010389,             0.61383,             0.25446,             0.21447,             0.11867,            0.066077,            0.012077,            0.057971,            0.005512,            0.005512,            0.005512
                 138,            0.024471,           0.0045049,           0.0011436,             0.64173,             0.25446,             0.22771,             0.12574,            0.065017,            0.012108,            0.057727,            0.005479,            0.005479,            0.005479
                 139,            0.023522,           0.0047327,           0.0011328,             0.55483,             0.25446,             0.20755,             0.10593,            0.065512,            0.012232,            0.057043,            0.005446,            0.005446,            0.005446
                 140,            0.025252,           0.0045365,          0.00089458,              0.5643,             0.25446,             0.21296,             0.11222,            0.066225,            0.012419,            0.055103,            0.005413,            0.005413,            0.005413
                 141,            0.025622,           0.0045307,          0.00086542,              0.4845,             0.25446,             0.20355,              0.0939,            0.066728,            0.012524,            0.053125,             0.00538,             0.00538,             0.00538
                 142,            0.026127,           0.0043684,          0.00090469,             0.45642,             0.25446,             0.22722,             0.10255,            0.065189,             0.01244,            0.051685,            0.005347,            0.005347,            0.005347
                 143,            0.024485,           0.0045767,          0.00088444,             0.37134,             0.28486,             0.23489,             0.13196,             0.06637,            0.012186,            0.049927,            0.005314,            0.005314,            0.005314
                 144,              0.0267,           0.0043671,           0.0010442,              0.4596,             0.31485,             0.23503,             0.11764,            0.066915,             0.01226,            0.048267,            0.005281,            0.005281,            0.005281
                 145,            0.024832,           0.0044235,           0.0011735,              0.4251,             0.31727,             0.22371,            0.098566,             0.06541,            0.012501,            0.048267,            0.005248,            0.005248,            0.005248
                 146,            0.025347,           0.0048078,           0.0012441,             0.37009,             0.31834,             0.24317,              0.1131,            0.063939,            0.012896,            0.049707,            0.005215,            0.005215,            0.005215
                 147,            0.024215,           0.0045811,            0.001184,             0.43139,             0.24724,             0.20589,             0.10293,             0.06428,            0.013233,            0.051416,            0.005182,            0.005182,            0.005182
                 148,            0.025259,           0.0047129,              0.0011,             0.41638,             0.25205,             0.21293,            0.092105,            0.063739,            0.013601,            0.051099,            0.005149,            0.005149,            0.005149
                 149,            0.022964,           0.0045891,           0.0010206,             0.40595,             0.25446,             0.16376,            0.072723,            0.065906,            0.013855,            0.051318,            0.005116,            0.005116,            0.005116
                 150,            0.024841,            0.004349,          0.00099669,             0.47966,             0.25446,             0.18579,            0.073238,             0.06577,            0.014221,            0.050842,            0.005083,            0.005083,            0.005083
                 151,            0.023862,           0.0045068,           0.0010366,             0.47309,             0.24625,             0.18136,             0.07718,            0.066794,            0.013924,            0.050708,             0.00505,             0.00505,             0.00505
                 152,             0.02382,           0.0045294,           0.0011254,             0.50445,             0.22321,              0.1762,            0.078585,            0.066919,            0.014009,            0.050305,            0.005017,            0.005017,            0.005017
                 153,            0.022735,           0.0043253,          0.00098533,             0.43399,             0.24751,             0.19034,            0.080399,            0.067531,            0.013931,            0.049963,            0.004984,            0.004984,            0.004984
                 154,            0.023509,           0.0042226,           0.0009585,             0.62093,             0.19196,             0.18097,            0.079669,            0.068018,               0.014,            0.050012,            0.004951,            0.004951,            0.004951
                 155,            0.024236,           0.0043121,          0.00096522,             0.49826,             0.22321,              0.1861,            0.075331,            0.068607,            0.014126,            0.049292,            0.004918,            0.004918,            0.004918
                 156,            0.022643,           0.0042313,          0.00087081,             0.48343,             0.22321,              0.1871,            0.089824,            0.068146,            0.014324,            0.049219,            0.004885,            0.004885,            0.004885
                 157,            0.025244,           0.0043317,          0.00091949,             0.53552,             0.22321,             0.19447,            0.068847,            0.068457,            0.014225,            0.049084,            0.004852,            0.004852,            0.004852
